index,method,url_length,special_path,host,contentLength,arg_length,arg_num,digit_in_arg,letter_in_arg,label
12893,1,51,8,0,0.0,0,1,0,0,1
12894,1,48,8,0,0.0,71,5,9,52,1
12895,1,48,8,0,0.0,69,5,8,52,1
12896,1,52,8,0,0.0,61,5,7,47,1
12897,1,52,8,0,0.0,59,5,6,47,1
12898,1,70,12,0,0.0,0,1,0,0,1
12899,1,57,8,0,0.0,67,1,11,45,1
12900,1,57,8,0,0.0,5,1,1,3,1
12901,1,75,12,0,0.0,0,1,0,0,1
12902,1,48,8,0,0.0,34,1,0,32,1
12903,1,26,5,0,0.0,0,1,0,0,1
12904,1,54,9,0,0.0,0,1,0,0,1
12905,1,48,8,0,0.0,0,1,0,0,1
12906,1,47,8,0,0.0,41,3,8,29,1
12907,1,47,8,0,0.0,32,3,8,20,1
12908,1,47,8,0,0.0,39,3,6,29,1
12909,1,47,8,0,0.0,37,3,5,29,1
12910,1,41,7,0,0.0,0,1,0,0,1
12911,1,50,8,0,0.0,298,13,46,217,1
12912,1,50,8,0,0.0,231,13,38,167,1
12913,1,50,8,0,0.0,238,13,36,176,1
12914,1,50,8,0,0.0,235,13,35,175,1
12915,1,68,12,0,0.0,0,1,0,0,1
12916,1,48,8,0,0.0,91,1,35,33,1
12917,1,48,8,0,0.0,18,1,1,15,1
12918,1,48,8,0,0.0,0,1,0,0,1
12919,1,51,7,0,0.0,0,1,0,0,1
12920,1,55,10,0,0.0,0,1,0,0,1
12921,1,57,10,0,0.0,0,1,0,0,1
12922,1,67,12,0,0.0,0,1,0,0,1
12923,1,49,8,0,0.0,284,13,55,198,1
12924,1,49,8,0,0.0,253,13,42,184,1
12925,1,49,8,0,0.0,240,13,39,176,1
12926,1,62,12,0,0.0,0,1,0,0,1
12927,1,31,6,0,0.0,0,1,0,0,1
12928,1,45,6,0,0.0,0,1,0,0,1
12929,1,48,8,0,0.0,135,5,41,75,1
12930,1,48,8,0,0.0,117,5,35,56,1
12931,1,48,8,0,0.0,70,5,8,52,1
12932,1,48,8,0,0.0,64,5,7,48,1
12933,1,52,8,0,0.0,110,5,30,69,1
12934,1,52,8,0,0.0,57,5,2,48,1
12935,1,52,8,0,0.0,55,5,1,48,1
12936,1,57,8,0,0.0,5,1,1,3,1
12937,1,48,8,0,0.0,70,1,32,31,1
12938,1,48,8,0,0.0,34,1,0,32,1
12939,1,71,14,0,0.0,0,1,0,0,1
12940,1,47,8,0,0.0,39,3,6,29,1
12941,1,47,8,0,0.0,82,3,27,37,1
12942,1,47,8,0,0.0,44,3,6,32,1
12943,1,47,8,0,0.0,37,3,5,29,1
12944,1,31,8,0,0.0,0,1,0,0,1
12945,1,43,8,0,0.0,0,1,0,0,1
12946,1,50,8,0,0.0,233,13,45,163,1
12947,1,74,10,0,0.0,0,1,0,0,1
12948,1,48,8,0,0.0,18,1,1,15,1
12949,1,38,7,0,0.0,0,1,0,0,1
12950,1,47,8,0,0.0,0,1,0,0,1
12951,1,31,7,0,0.0,0,1,0,0,1
12952,1,66,12,0,0.0,0,1,0,0,1
12953,1,52,9,0,0.0,0,1,0,0,1
12954,1,71,9,0,0.0,0,1,0,0,1
12955,1,53,7,0,0.0,0,1,0,0,1
12956,1,49,8,0,0.0,229,13,36,173,1
12957,1,39,8,0,0.0,0,1,0,0,1
12958,1,64,9,0,0.0,0,1,0,0,1
12959,1,59,8,0,0.0,0,1,0,0,1
12960,1,77,9,0,0.0,0,1,0,0,1
12961,1,51,8,0,0.0,0,1,0,0,1
12962,1,48,8,0,0.0,74,5,11,51,1
12963,1,48,8,0,0.0,71,5,9,51,1
12964,1,34,6,0,0.0,0,1,0,0,1
12965,1,52,8,0,0.0,138,5,32,91,1
12966,1,52,8,0,0.0,57,5,9,42,1
12967,1,52,8,0,0.0,59,5,5,49,1
12968,1,45,6,0,0.0,0,1,0,0,1
12969,1,41,7,0,0.0,0,1,0,0,1
12970,1,57,8,0,0.0,5,1,1,3,1
12971,1,48,8,0,0.0,99,1,15,61,1
12972,1,48,8,0,0.0,34,1,0,32,1
12973,1,40,7,0,0.0,0,1,0,0,1
12974,1,47,8,0,0.0,77,3,19,44,1
12975,1,47,8,0,0.0,31,3,6,21,1
12976,1,47,8,0,0.0,44,3,6,32,1
12977,1,47,8,0,0.0,37,3,5,29,1
12978,1,66,13,0,0.0,0,1,0,0,1
12979,1,51,9,0,0.0,0,1,0,0,1
12980,1,50,8,0,0.0,282,13,41,211,1
12981,1,50,8,0,0.0,282,13,40,213,1
12982,1,57,10,0,0.0,0,1,0,0,1
12983,1,48,8,0,0.0,18,1,1,15,1
12984,1,68,9,0,0.0,0,1,0,0,1
12985,1,77,11,0,0.0,0,1,0,0,1
12986,1,51,7,0,0.0,0,1,0,0,1
12987,1,49,8,0,0.0,237,13,42,169,1
12988,1,49,8,0,0.0,224,13,38,162,1
12989,1,49,8,0,0.0,231,13,37,170,1
12990,1,49,8,0,0.0,222,13,35,165,1
12991,1,67,13,0,0.0,0,1,0,0,1
12992,1,67,14,0,0.0,0,1,0,0,1
12993,1,42,7,0,0.0,0,1,0,0,1
12994,1,48,9,0,0.0,0,1,0,0,1
12995,1,48,8,0,0.0,66,5,8,48,1
12996,1,48,8,0,0.0,76,5,12,50,1
12997,1,48,8,0,0.0,63,5,6,48,1
12998,1,52,8,0,0.0,58,5,3,48,1
12999,1,52,8,0,0.0,56,5,2,48,1
13000,1,57,8,0,0.0,9,1,4,3,1
13001,1,57,8,0,0.0,44,1,14,18,1
13002,1,57,8,0,0.0,5,1,1,3,1
13003,1,61,9,0,0.0,0,1,0,0,1
13004,1,48,8,0,0.0,48,1,12,21,1
13005,1,48,8,0,0.0,34,1,0,32,1
13006,1,33,6,0,0.0,0,1,0,0,1
13007,1,71,10,0,0.0,0,1,0,0,1
13008,1,47,8,0,0.0,43,3,5,32,1
13009,1,47,8,0,0.0,41,3,4,32,1
13010,1,50,8,0,0.0,285,13,44,204,1
13011,1,50,8,0,0.0,226,13,36,169,1
13012,1,55,10,0,0.0,0,1,0,0,1
13013,1,48,8,0,0.0,18,1,1,15,1
13014,1,57,8,0,0.0,0,1,0,0,1
13015,1,52,8,0,0.0,0,1,0,0,1
13016,1,66,12,0,0.0,0,1,0,0,1
13017,1,33,6,0,0.0,0,1,0,0,1
13018,1,51,10,0,0.0,0,1,0,0,1
13019,1,49,8,0,0.0,411,13,72,289,1
13020,1,49,8,0,0.0,230,13,31,175,1
13021,1,49,8,0,0.0,253,13,45,184,1
13022,1,49,8,0,0.0,242,13,43,176,1
13023,1,45,9,0,0.0,0,1,0,0,1
13024,1,60,11,0,0.0,0,1,0,0,1
13025,1,58,10,0,0.0,0,1,0,0,1
13026,1,51,9,0,0.0,0,1,0,0,1
13027,1,53,7,0,0.0,0,1,0,0,1
13028,1,48,8,0,0.0,143,5,34,90,1
13029,1,48,8,0,0.0,68,5,8,48,1
13030,1,48,8,0,0.0,64,5,7,48,1
13031,1,77,9,0,0.0,0,1,0,0,1
13032,1,52,8,0,0.0,134,5,28,89,1
13033,1,52,8,0,0.0,59,5,1,53,1
13034,1,57,8,0,0.0,5,1,1,3,1
13035,1,48,8,0,0.0,97,1,11,74,1
13036,1,48,8,0,0.0,34,1,0,32,1
13037,1,25,5,0,0.0,0,1,0,0,1
13038,1,47,8,0,0.0,44,3,6,32,1
13039,1,47,8,0,0.0,39,3,6,29,1
13040,1,47,8,0,0.0,42,3,5,32,1
13041,1,61,11,0,0.0,0,1,0,0,1
13042,1,35,7,0,0.0,0,1,0,0,1
13043,1,43,9,0,0.0,0,1,0,0,1
13044,1,50,8,0,0.0,285,13,65,182,1
13045,1,50,8,0,0.0,231,13,41,168,1
13046,1,50,8,0,0.0,222,13,37,165,1
13047,1,48,8,0,0.0,83,1,36,38,1
13048,1,48,8,0,0.0,20,1,3,14,1
13049,1,48,8,0,0.0,18,1,1,15,1
13050,1,25,5,0,0.0,0,1,0,0,1
13051,1,25,5,0,0.0,0,1,0,0,1
13052,1,49,8,0,0.0,289,13,40,218,1
13053,1,49,8,0,0.0,288,13,38,221,1
13054,1,61,12,0,0.0,0,1,0,0,1
13055,1,63,13,0,0.0,0,1,0,0,1
13056,1,62,12,0,0.0,0,1,0,0,1
13057,1,61,11,0,0.0,0,1,0,0,1
13058,1,26,6,0,0.0,0,1,0,0,1
13059,1,48,8,0,0.0,137,5,39,79,1
13060,1,48,8,0,0.0,71,5,9,52,1
13061,1,48,8,0,0.0,68,5,7,52,1
13062,1,52,8,0,0.0,60,5,8,46,1
13063,1,52,8,0,0.0,62,5,7,50,1
13064,1,56,9,0,0.0,0,1,0,0,1
13065,1,57,8,0,0.0,47,1,16,18,1
13066,1,57,8,0,0.0,5,1,1,3,1
13067,1,53,7,0,0.0,0,1,0,0,1
13068,1,48,8,0,0.0,34,1,0,32,1
13069,1,70,9,0,0.0,0,1,0,0,1
13070,1,47,8,0,0.0,77,3,19,44,1
13071,1,47,8,0,0.0,44,3,6,32,1
13072,1,50,8,0,0.0,240,13,35,181,1
13073,1,50,8,0,0.0,224,13,36,166,1
13074,1,50,8,0,0.0,246,13,38,182,1
13075,1,50,8,0,0.0,240,13,35,182,1
13076,1,48,8,0,0.0,20,1,2,15,1
13077,1,48,8,0,0.0,83,1,28,44,1
13078,1,48,8,0,0.0,18,1,1,15,1
13079,1,43,8,0,0.0,0,1,0,0,1
13080,1,62,10,0,0.0,0,1,0,0,1
13081,1,31,6,0,0.0,0,1,0,0,1
13082,1,38,7,0,0.0,0,1,0,0,1
13083,1,49,8,0,0.0,228,13,44,160,1
13084,1,49,8,0,0.0,231,13,38,171,1
13085,1,53,9,0,0.0,0,1,0,0,1
13086,1,43,6,0,0.0,0,1,0,0,1
13087,1,63,13,0,0.0,0,1,0,0,1
13088,1,25,5,0,0.0,0,1,0,0,1
13089,1,58,12,0,0.0,0,1,0,0,1
13090,1,43,9,0,0.0,0,1,0,0,1
13091,1,48,8,0,0.0,68,5,10,48,1
13092,1,48,8,0,0.0,58,5,11,38,1
13093,1,48,8,0,0.0,67,5,9,48,1
13094,1,48,8,0,0.0,64,5,7,48,1
13095,1,45,6,0,0.0,0,1,0,0,1
13096,1,52,8,0,0.0,61,5,10,45,1
13097,1,52,8,0,0.0,61,5,6,48,1
13098,1,52,8,0,0.0,57,5,6,46,1
13099,1,57,8,0,0.0,70,1,36,26,1
13100,1,57,8,0,0.0,5,1,1,3,1
13101,1,53,9,0,0.0,0,1,0,0,1
13102,1,48,8,0,0.0,34,1,0,32,1
13103,1,47,8,0,0.0,44,3,6,32,1
13104,1,47,8,0,0.0,37,3,5,29,1
13105,1,40,9,0,0.0,0,1,0,0,1
13106,1,48,9,0,0.0,0,1,0,0,1
13107,1,41,7,0,0.0,0,1,0,0,1
13108,1,31,7,0,0.0,0,1,0,0,1
13109,1,50,8,0,0.0,767,13,429,205,1
13110,1,50,8,0,0.0,223,13,40,159,1
13111,1,50,8,0,0.0,221,13,40,157,1
13112,1,51,9,0,0.0,0,1,0,0,1
13113,1,48,8,0,0.0,20,1,3,14,1
13114,1,48,8,0,0.0,18,1,1,15,1
13115,1,61,11,0,0.0,0,1,0,0,1
13116,1,49,8,0,0.0,227,13,42,164,1
13117,1,49,8,0,0.0,221,13,39,162,1
13118,1,47,9,0,0.0,0,1,0,0,1
13119,1,40,7,0,0.0,0,1,0,0,1
13120,1,47,8,0,0.0,0,1,0,0,1
13121,1,42,7,0,0.0,0,1,0,0,1
13122,1,48,8,0,0.0,110,5,37,60,1
13123,1,48,8,0,0.0,72,5,10,51,1
13124,1,52,8,0,0.0,126,5,39,72,1
13125,1,52,8,0,0.0,64,5,8,47,1
13126,1,52,8,0,0.0,64,5,9,47,1
13127,1,57,8,0,0.0,0,1,0,0,1
13128,1,57,8,0,0.0,9,1,4,3,1
13129,1,57,8,0,0.0,47,1,16,18,1
13130,1,57,8,0,0.0,5,1,1,3,1
13131,1,67,12,0,0.0,0,1,0,0,1
13132,1,48,8,0,0.0,89,1,29,53,1
13133,1,48,8,0,0.0,34,1,0,32,1
13134,1,79,11,0,0.0,0,1,0,0,1
13135,1,47,8,0,0.0,97,3,37,51,1
13136,1,47,8,0,0.0,112,3,32,65,1
13137,1,47,8,0,0.0,44,3,6,32,1
13138,1,47,8,0,0.0,37,3,5,29,1
13139,1,51,9,0,0.0,0,1,0,0,1
13140,1,50,8,0,0.0,246,13,43,173,1
13141,1,50,8,0,0.0,229,13,40,165,1
13142,1,48,8,0,0.0,18,1,1,15,1
13143,1,51,9,0,0.0,0,1,0,0,1
13144,1,40,9,0,0.0,0,1,0,0,1
13145,1,85,12,0,0.0,0,1,0,0,1
13146,1,49,8,0,0.0,238,13,39,172,1
13147,1,49,8,0,0.0,239,13,40,172,1
13148,1,74,10,0,0.0,0,1,0,0,1
13149,1,80,10,0,0.0,0,1,0,0,1
13150,1,52,11,0,0.0,0,1,0,0,1
13151,1,48,8,0,0.0,109,5,22,67,1
13152,1,48,8,0,0.0,71,5,9,52,1
13153,1,48,8,0,0.0,69,5,8,52,1
13154,1,52,8,0,0.0,67,5,5,54,1
13155,1,52,8,0,0.0,61,5,1,55,1
13156,1,57,8,0,0.0,5,1,1,3,1
13157,1,48,8,0,0.0,38,1,3,32,1
13158,1,48,8,0,0.0,34,1,0,32,1
13159,1,47,8,0,0.0,82,3,19,47,1
13160,1,47,8,0,0.0,39,3,6,29,1
13161,1,47,8,0,0.0,42,3,5,32,1
13162,1,75,11,0,0.0,0,1,0,0,1
13163,1,50,8,0,0.0,311,13,47,224,1
13164,1,50,8,0,0.0,222,13,36,167,1
13165,1,50,8,0,0.0,237,13,38,176,1
13166,1,50,8,0,0.0,238,13,39,176,1
13167,1,48,8,0,0.0,8,1,5,1,1
13168,1,48,8,0,0.0,18,1,1,15,1
13169,1,53,9,0,0.0,0,1,0,0,1
13170,1,51,8,0,0.0,0,1,0,0,1
13171,1,86,12,0,0.0,0,1,0,0,1
13172,1,54,8,0,0.0,0,1,0,0,1
13173,1,42,9,0,0.0,0,1,0,0,1
13174,1,52,9,0,0.0,0,1,0,0,1
13175,1,49,8,0,0.0,244,13,47,170,1
13176,1,49,8,0,0.0,238,13,41,172,1
13177,1,71,13,0,0.0,0,1,0,0,1
13178,1,39,8,0,0.0,0,1,0,0,1
13179,1,52,9,0,0.0,0,1,0,0,1
13180,1,66,12,0,0.0,0,1,0,0,1
13181,1,51,10,0,0.0,0,1,0,0,1
13182,1,56,10,0,0.0,0,1,0,0,1
13183,1,47,8,0,0.0,0,1,0,0,1
13184,1,48,8,0,0.0,73,5,10,51,1
13185,1,48,8,0,0.0,89,5,9,65,1
13186,1,48,8,0,0.0,68,5,8,48,1
13187,1,48,8,0,0.0,71,5,9,51,1
13188,1,41,5,0,0.0,0,1,0,0,1
13189,1,52,9,0,0.0,0,1,0,0,1
13190,1,52,8,0,0.0,79,5,12,54,1
13191,1,52,8,0,0.0,58,5,1,51,1
13192,1,57,8,0,0.0,8,1,4,2,1
13193,1,57,8,0,0.0,5,1,1,3,1
13194,1,39,8,0,0.0,0,1,0,0,1
13195,1,48,8,0,0.0,89,1,27,51,1
13196,1,48,8,0,0.0,34,1,0,32,1
13197,1,47,8,0,0.0,41,3,8,29,1
13198,1,47,8,0,0.0,39,3,6,29,1
13199,1,47,8,0,0.0,37,3,5,29,1
13200,1,50,8,0,0.0,389,13,69,271,1
13201,1,50,8,0,0.0,237,13,40,173,1
13202,1,50,8,0,0.0,236,13,40,173,1
13203,1,48,8,0,0.0,47,1,17,17,1
13204,1,48,8,0,0.0,18,1,1,15,1
13205,1,33,6,0,0.0,0,1,0,0,1
13206,1,53,10,0,0.0,0,1,0,0,1
13207,1,33,6,0,0.0,0,1,0,0,1
13208,1,49,8,0,0.0,242,13,45,174,1
13209,1,49,8,0,0.0,262,13,46,191,1
13210,1,49,8,0,0.0,238,13,42,174,1
13211,1,54,9,0,0.0,0,1,0,0,1
13212,1,70,11,0,0.0,0,1,0,0,1
13213,1,45,6,0,0.0,0,1,0,0,1
13214,1,48,8,0,0.0,132,5,38,75,1
13215,1,48,8,0,0.0,65,5,7,48,1
13216,1,48,8,0,0.0,63,5,6,48,1
13217,1,52,8,0,0.0,135,5,35,74,1
13218,1,52,8,0,0.0,63,5,4,52,1
13219,1,52,8,0,0.0,59,5,7,46,1
13220,1,52,8,0,0.0,62,5,1,56,1
13221,1,57,8,0,0.0,5,1,1,3,1
13222,1,48,8,0,0.0,38,1,4,31,1
13223,1,48,8,0,0.0,34,1,0,32,1
13224,1,47,8,0,0.0,99,3,40,47,1
13225,1,47,8,0,0.0,39,3,6,29,1
13226,1,47,8,0,0.0,42,3,5,32,1
13227,1,33,6,0,0.0,0,1,0,0,1
13228,1,50,8,0,0.0,287,13,54,198,1
13229,1,50,8,0,0.0,251,13,38,190,1
13230,1,50,8,0,0.0,251,13,38,190,1
13231,1,64,11,0,0.0,0,1,0,0,1
13232,1,54,9,0,0.0,0,1,0,0,1
13233,1,48,8,0,0.0,18,1,1,15,1
13234,1,72,10,0,0.0,0,1,0,0,1
13235,1,49,8,0,0.0,269,13,51,182,1
13236,1,49,8,0,0.0,248,13,40,179,1
13237,1,68,10,0,0.0,0,1,0,0,1
13238,1,62,12,0,0.0,0,1,0,0,1
13239,1,48,10,0,0.0,0,1,0,0,1
13240,1,22,5,0,0.0,0,1,0,0,1
13241,1,51,6,0,0.0,0,1,0,0,1
13242,1,48,8,0,0.0,127,5,41,57,1
13243,1,48,8,0,0.0,77,5,13,50,1
13244,1,48,8,0,0.0,68,5,7,52,1
13245,1,52,8,0,0.0,64,5,3,53,1
13246,1,52,8,0,0.0,62,5,3,52,1
13247,1,53,9,0,0.0,0,1,0,0,1
13248,1,57,8,0,0.0,69,1,35,26,1
13249,1,57,8,0,0.0,5,1,1,3,1
13250,1,48,8,0,0.0,70,1,32,31,1
13251,1,48,8,0,0.0,34,1,0,32,1
13252,1,52,11,0,0.0,0,1,0,0,1
13253,1,47,8,0,0.0,90,3,12,59,1
13254,1,47,8,0,0.0,44,3,6,32,1
13255,1,47,8,0,0.0,42,3,5,32,1
13256,1,51,9,0,0.0,0,1,0,0,1
13257,1,50,8,0,0.0,257,13,46,183,1
13258,1,50,8,0,0.0,227,13,44,157,1
13259,1,50,8,0,0.0,260,13,45,185,1
13260,1,50,8,0,0.0,253,13,42,184,1
13261,1,73,14,0,0.0,0,1,0,0,1
13262,1,48,8,0,0.0,8,1,4,2,1
13263,1,48,8,0,0.0,18,1,1,15,1
13264,1,22,5,0,0.0,0,1,0,0,1
13265,1,51,8,0,0.0,0,1,0,0,1
13266,1,48,8,0,0.0,0,1,0,0,1
13267,1,72,10,0,0.0,0,1,0,0,1
13268,1,49,8,0,0.0,374,13,84,252,1
13269,1,49,8,0,0.0,273,13,44,201,1
13270,1,49,8,0,0.0,265,13,38,203,1
13271,1,40,9,0,0.0,0,1,0,0,1
13272,1,38,7,0,0.0,0,1,0,0,1
13273,1,45,9,0,0.0,0,1,0,0,1
13274,1,62,12,0,0.0,0,1,0,0,1
13275,1,69,12,0,0.0,0,1,0,0,1
13276,1,57,11,0,0.0,0,1,0,0,1
13277,1,61,10,0,0.0,0,1,0,0,1
13278,1,62,9,0,0.0,0,1,0,0,1
13279,1,48,8,0,0.0,72,5,11,51,1
13280,1,48,8,0,0.0,99,5,22,53,1
13281,1,48,8,0,0.0,70,5,8,52,1
13282,1,48,8,0,0.0,68,5,7,52,1
13283,1,76,11,0,0.0,0,1,0,0,1
13284,1,46,7,0,0.0,0,1,0,0,1
13285,1,52,8,0,0.0,619,5,395,108,1
13286,1,52,8,0,0.0,64,5,8,48,1
13287,1,52,8,0,0.0,56,5,2,49,1
13288,1,57,8,0,0.0,5,1,1,3,1
13289,1,53,7,0,0.0,0,1,0,0,1
13290,1,48,8,0,0.0,34,1,0,32,1
13291,1,47,8,0,0.0,120,3,45,48,1
13292,1,47,8,0,0.0,44,3,6,32,1
13293,1,47,8,0,0.0,37,3,5,29,1
13294,1,50,8,0,0.0,336,13,80,204,1
13295,1,50,8,0,0.0,250,13,40,181,1
13296,1,50,8,0,0.0,253,13,40,185,1
13297,1,48,8,0,0.0,69,1,15,42,1
13298,1,48,8,0,0.0,18,1,1,15,1
13299,1,71,14,0,0.0,0,1,0,0,1
13300,1,40,7,0,0.0,0,1,0,0,1
13301,1,67,13,0,0.0,0,1,0,0,1
13302,1,49,8,0,0.0,225,13,43,160,1
13303,1,49,8,0,0.0,224,13,41,163,1
13304,1,40,8,0,0.0,0,1,0,0,1
13305,1,48,8,0,0.0,70,5,8,52,1
13306,1,48,8,0,0.0,71,5,9,51,1
13307,1,52,8,0,0.0,76,5,4,64,1
13308,1,52,8,0,0.0,71,5,4,59,1
13309,1,52,8,0,0.0,69,5,6,54,1
13310,1,52,8,0,0.0,60,5,2,52,1
13311,1,57,8,0,0.0,67,1,11,45,1
13312,1,57,8,0,0.0,5,1,1,3,1
13313,1,48,8,0,0.0,34,1,0,32,1
13314,1,29,6,0,0.0,0,1,0,0,1
13315,1,47,8,0,0.0,151,3,51,81,1
13316,1,47,8,0,0.0,42,3,5,32,1
13317,1,50,8,0,0.0,241,13,50,167,1
13318,1,50,8,0,0.0,254,13,46,182,1
13319,1,50,8,0,0.0,245,13,49,173,1
13320,1,73,14,0,0.0,0,1,0,0,1
13321,1,48,8,0,0.0,18,1,1,15,1
13322,1,60,8,0,0.0,0,1,0,0,1
13323,1,83,9,0,0.0,0,1,0,0,1
13324,1,39,8,0,0.0,0,1,0,0,1
13325,1,52,9,0,0.0,0,1,0,0,1
13326,1,49,8,0,0.0,299,13,70,201,1
13327,1,49,8,0,0.0,238,13,37,179,1
13328,1,49,8,0,0.0,239,13,38,179,1
13329,1,34,7,0,0.0,0,1,0,0,1
13330,1,35,7,0,0.0,0,1,0,0,1
13331,1,40,7,0,0.0,0,1,0,0,1
13332,1,45,9,0,0.0,0,1,0,0,1
13333,1,51,10,0,0.0,0,1,0,0,1
13334,1,49,6,0,0.0,0,1,0,0,1
13335,1,35,7,0,0.0,0,1,0,0,1
13336,1,48,8,0,0.0,133,5,19,93,1
13337,1,48,8,0,0.0,55,5,10,36,1
13338,1,48,8,0,0.0,72,5,9,51,1
13339,1,48,8,0,0.0,70,5,8,51,1
13340,1,52,8,0,0.0,119,5,16,88,1
13341,1,52,8,0,0.0,61,5,6,49,1
13342,1,57,8,0,0.0,7,1,2,3,1
13343,1,57,8,0,0.0,173,1,29,116,1
13344,1,57,8,0,0.0,5,1,1,3,1
13345,1,40,9,0,0.0,0,1,0,0,1
13346,1,71,13,0,0.0,0,1,0,0,1
13347,1,62,9,0,0.0,0,1,0,0,1
13348,1,48,8,0,0.0,26,1,2,21,1
13349,1,48,8,0,0.0,34,1,0,32,1
13350,1,47,8,0,0.0,44,3,6,32,1
13351,1,47,8,0,0.0,42,3,5,32,1
13352,1,50,8,0,0.0,431,13,70,308,1
13353,1,50,8,0,0.0,305,13,69,195,1
13354,1,50,8,0,0.0,265,13,42,195,1
13355,1,50,8,0,0.0,262,13,41,195,1
13356,1,48,8,0,0.0,81,1,12,57,1
13357,1,48,8,0,0.0,19,1,8,6,1
13358,1,48,8,0,0.0,18,1,1,15,1
13359,1,34,7,0,0.0,0,1,0,0,1
13360,1,40,7,0,0.0,0,1,0,0,1
13361,1,61,10,0,0.0,0,1,0,0,1
13362,1,87,12,0,0.0,0,1,0,0,1
13363,1,49,8,0,0.0,214,13,43,149,1
13364,1,49,8,0,0.0,213,13,41,151,1
13365,1,71,13,0,0.0,0,1,0,0,1
13366,1,39,6,0,0.0,0,1,0,0,1
13367,1,84,11,0,0.0,0,1,0,0,1
13368,1,48,8,0,0.0,142,5,41,69,1
13369,1,48,8,0,0.0,73,5,10,51,1
13370,1,48,8,0,0.0,71,5,9,51,1
13371,1,52,8,0,0.0,138,5,41,68,1
13372,1,52,8,0,0.0,110,5,33,66,1
13373,1,52,8,0,0.0,57,5,2,49,1
13374,1,52,8,0,0.0,55,5,1,49,1
13375,1,45,6,0,0.0,0,1,0,0,1
13376,1,57,8,0,0.0,174,1,30,116,1
13377,1,57,8,0,0.0,56,1,11,30,1
13378,1,57,8,0,0.0,5,1,1,3,1
13379,1,48,8,0,0.0,99,1,35,55,1
13380,1,48,8,0,0.0,12,1,1,9,1
13381,1,48,8,0,0.0,34,1,0,32,1
13382,1,47,8,0,0.0,42,3,4,32,1
13383,1,47,8,0,0.0,44,3,6,32,1
13384,1,47,8,0,0.0,42,3,5,32,1
13385,1,58,10,0,0.0,0,1,0,0,1
13386,1,50,8,0,0.0,262,13,42,193,1
13387,1,50,8,0,0.0,246,13,39,183,1
13388,1,50,8,0,0.0,258,13,38,194,1
13389,1,73,14,0,0.0,0,1,0,0,1
13390,1,48,8,0,0.0,69,1,15,42,1
13391,1,48,8,0,0.0,20,1,3,14,1
13392,1,48,8,0,0.0,18,1,1,15,1
13393,1,49,8,0,0.0,301,13,44,216,1
13394,1,49,8,0,0.0,235,13,39,172,1
13395,1,49,9,0,0.0,0,1,0,0,1
13396,1,43,9,0,0.0,0,1,0,0,1
13397,1,33,6,0,0.0,0,1,0,0,1
13398,1,48,8,0,0.0,64,5,7,48,1
13399,1,46,7,0,0.0,0,1,0,0,1
13400,1,52,8,0,0.0,54,5,1,47,1
13401,1,52,8,0,0.0,57,5,1,51,1
13402,1,57,8,0,0.0,5,1,1,3,1
13403,1,48,8,0,0.0,74,1,14,47,1
13404,1,48,8,0,0.0,12,1,1,9,1
13405,1,48,8,0,0.0,34,1,0,32,1
13406,1,47,8,0,0.0,38,3,5,29,1
13407,1,47,8,0,0.0,41,3,4,32,1
13408,1,50,8,0,0.0,239,13,37,178,1
13409,1,50,8,0,0.0,223,13,35,168,1
13410,1,48,8,0,0.0,18,1,1,15,1
13411,1,22,5,0,0.0,0,1,0,0,1
13412,1,65,12,0,0.0,0,1,0,0,1
13413,1,48,8,0,0.0,0,1,0,0,1
13414,1,49,8,0,0.0,248,13,41,181,1
13415,1,49,8,0,0.0,248,13,40,183,1
13416,1,52,9,0,0.0,0,1,0,0,1
13417,1,57,10,0,0.0,0,1,0,0,1
13418,1,43,9,0,0.0,0,1,0,0,1
13419,1,35,7,0,0.0,0,1,0,0,1
13420,1,56,10,0,0.0,0,1,0,0,1
13421,1,48,8,0,0.0,77,5,13,50,1
13422,1,48,8,0,0.0,64,5,7,48,1
13423,1,52,9,0,0.0,0,1,0,0,1
13424,1,43,9,0,0.0,0,1,0,0,1
13425,1,52,8,0,0.0,98,5,12,67,1
13426,1,52,8,0,0.0,52,5,2,44,1
13427,1,52,8,0,0.0,50,5,1,44,1
13428,1,57,7,0,0.0,0,1,0,0,1
13429,1,57,8,0,0.0,57,1,12,30,1
13430,1,57,8,0,0.0,59,1,29,24,1
13431,1,48,8,0,0.0,99,1,35,55,1
13432,1,66,12,0,0.0,0,1,0,0,1
13433,1,47,8,0,0.0,105,3,16,74,1
13434,1,47,8,0,0.0,39,3,6,29,1
13435,1,47,8,0,0.0,42,3,5,32,1
13436,1,66,12,0,0.0,0,1,0,0,1
13437,1,50,8,0,0.0,321,13,77,212,1
13438,1,50,8,0,0.0,245,13,37,184,1
13439,1,50,8,0,0.0,246,13,36,187,1
13440,1,48,8,0,0.0,20,1,2,15,1
13441,1,48,8,0,0.0,18,1,1,15,1
13442,1,31,8,0,0.0,0,1,0,0,1
13443,1,52,9,0,0.0,0,1,0,0,1
13444,1,72,10,0,0.0,0,1,0,0,1
13445,1,49,8,0,0.0,318,13,62,214,1
13446,1,49,8,0,0.0,309,13,67,198,1
13447,1,49,8,0,0.0,267,13,45,193,1
13448,1,49,8,0,0.0,265,13,40,198,1
13449,1,50,9,0,0.0,0,1,0,0,1
13450,1,77,9,0,0.0,0,1,0,0,1
